"rater","sad_structure","aid","leaf","estimate","file","actual"
"11","Amended-linear","Unaided after-training",3,30,50,19.98605386
"11","Amended-linear","Unaided after-training",4,10,31,9.809084419
"11","Amended-linear","Unaided after-training",5,55,303,50.03266092
"11","Amended-linear","Unaided after-training",6,25,187,13.14949391
"11","Amended-linear","Unaided after-training",7,45,221,25.49189954
"11","Amended-linear","Unaided after-training",8,93,302,92.71633417
"11","Amended-linear","Unaided after-training",9,65,9,57.84712957
"11","Amended-linear","Unaided after-training",10,8,75,4.138223769
"11","Amended-linear","Unaided after-training",11,65,156,20.12000915
"11","Amended-linear","Unaided after-training",12,92,304,93.81180033
"11","Amended-linear","Unaided after-training",13,85,4,88.67770757
"11","Amended-linear","Unaided after-training",14,6,21,12.55329039
"11","Amended-linear","Unaided after-training",15,12,228,14.89705055
"11","Amended-linear","Unaided after-training",16,20,171,26.49543506
"11","Amended-linear","Unaided after-training",17,18,46,8.211998943
"11","Amended-linear","Unaided after-training",18,45,308,67.39944707
"11","Amended-linear","Unaided after-training",19,25,11,37.94803072
"11","Amended-linear","Unaided after-training",20,85,153,77.4691826
"11","Amended-linear","Unaided after-training",22,35,223,32.025804
"11","Amended-linear","Unaided after-training",23,8,95,2.574066669
"11","Amended-linear","Unaided after-training",24,60,270,38.94135999
"11","Amended-linear","Unaided after-training",25,28,51,21.5129421
"11","Amended-linear","Unaided after-training",26,19,168,11.81975862
"11","Amended-linear","Unaided after-training",27,75,310,70.05839109
"11","Amended-linear","Unaided after-training",28,21,70,10.24559966
"11","Amended-linear","Unaided after-training",29,30,110,30.5075162
"11","Amended-linear","Unaided after-training",30,33,39,36.83114208
"11","Amended-linear","Unaided after-training",31,23,103,16.69698532
"11","Amended-linear","Unaided after-training",32,51,316,49.05833397
"11","Amended-linear","Unaided after-training",33,70,313,66.15640197
"11","Amended-linear","Unaided after-training",35,30,229,43.01484344
"11","Amended-linear","Unaided after-training",36,48,35,48.4125778
"11","Amended-linear","Unaided after-training",37,70,319,71.28903148
"11","Amended-linear","Unaided after-training",39,35,273,24.16437499
"11","Amended-linear","Unaided after-training",40,20,85,18.61375399
"11","Amended-linear","Unaided after-training",41,8,158,4.85873659
"11","Amended-linear","Unaided after-training",43,98,192,95.30338916
"11","Amended-linear","Unaided after-training",44,70,166,50.86930753
"11","Amended-linear","Unaided after-training",45,53,220,35.22269604
"11","Amended-linear","Unaided after-training",46,63,190,57.03454048
"11","Amended-linear","Unaided after-training",47,6,33,5.085407953
"11","Amended-linear","Unaided after-training",48,51,60,49.67095426
"11","Amended-linear","Unaided after-training",49,8,36,6.558377493
"11","Amended-linear","Unaided after-training",50,98,305,93.93431574
"11","Amended-linear","Unaided no-training",1,80,4,88.67770757
"11","Amended-linear","Unaided no-training",2,25,11,37.94803072
"11","Amended-linear","Unaided no-training",3,99,305,93.93431574
"11","Amended-linear","Unaided no-training",4,95,302,92.71633417
"11","Amended-linear","Unaided no-training",5,98,304,93.81180033
"11","Amended-linear","Unaided no-training",6,30,5,33.37811929
"11","Amended-linear","Unaided no-training",7,75,308,67.39944707
"11","Amended-linear","Unaided no-training",8,15,21,12.55329039
"11","Amended-linear","Unaided no-training",9,96,306,93.63085336
"11","Amended-linear","Unaided no-training",10,3,36,6.558377493
"11","Amended-linear","Unaided no-training",11,65,310,70.05839109
"11","Amended-linear","Unaided no-training",12,5,31,9.809084419
"11","Amended-linear","Unaided no-training",13,4,33,5.085407953
"11","Amended-linear","Unaided no-training",14,9,46,8.211998943
"11","Amended-linear","Unaided no-training",15,50,9,57.84712957
"11","Amended-linear","Unaided no-training",16,18,51,21.5129421
"11","Amended-linear","Unaided no-training",17,45,60,49.67095426
"11","Amended-linear","Unaided no-training",18,40,303,50.03266092
"11","Amended-linear","Unaided no-training",19,20,39,36.83114208
"11","Amended-linear","Unaided no-training",20,40,50,19.98605386
"11","Amended-linear","Unaided no-training",21,8,70,10.24559966
"11","Amended-linear","Unaided no-training",22,55,35,48.4125778
"11","Amended-linear","Unaided no-training",23,2,95,2.574066669
"11","Amended-linear","Unaided no-training",24,65,192,95.30338916
"11","Amended-linear","Unaided no-training",25,60,313,66.15640197
"11","Amended-linear","Unaided no-training",26,45,316,49.05833397
"11","Amended-linear","Unaided no-training",27,2,75,4.138223769
"11","Amended-linear","Unaided no-training",28,20,85,18.61375399
"11","Amended-linear","Unaided no-training",29,10,103,16.69698532
"11","Amended-linear","Unaided no-training",31,16,110,30.5075162
"11","Amended-linear","Unaided no-training",32,25,156,20.12000915
"11","Amended-linear","Unaided no-training",33,10,168,11.81975862
"11","Amended-linear","Unaided no-training",34,85,153,77.4691826
"11","Amended-linear","Unaided no-training",35,8,158,4.85873659
"11","Amended-linear","Unaided no-training",36,40,166,50.86930753
"11","Amended-linear","Unaided no-training",38,65,190,57.03454048
"11","Amended-linear","Unaided no-training",39,8,187,13.14949391
"11","Amended-linear","Unaided no-training",40,25,220,35.22269604
"11","Amended-linear","Unaided no-training",41,30,229,43.01484344
"11","Amended-linear","Unaided no-training",42,23,223,32.025804
"11","Amended-linear","Unaided no-training",45,18,171,26.49543506
"11","Amended-linear","Unaided no-training",46,30,270,38.94135999
"11","Amended-linear","Unaided no-training",47,75,319,71.28903148
"11","Amended-linear","Unaided no-training",48,18,221,25.49189954
"11","Amended-linear","Unaided no-training",49,28,273,24.16437499
"11","Amended-linear","Unaided no-training",50,18,228,14.89705055
"12","Linear","SAD-aided",1,95,302,92.71633417
"12","Linear","SAD-aided",2,97,305,93.93431574
"12","Linear","SAD-aided",3,85,4,88.67770757
"12","Linear","SAD-aided",4,30,5,33.37811929
"12","Linear","SAD-aided",5,25,11,37.94803072
"12","Linear","SAD-aided",6,85,306,93.63085336
"12","Linear","SAD-aided",7,95,304,93.81180033
"12","Linear","SAD-aided",8,60,308,67.39944707
"12","Linear","SAD-aided",9,12,21,12.55329039
"12","Linear","SAD-aided",10,10,31,9.809084419
"12","Linear","SAD-aided",11,13,33,5.085407953
"12","Linear","SAD-aided",12,10,36,6.558377493
"12","Linear","SAD-aided",13,25,39,36.83114208
"12","Linear","SAD-aided",14,75,310,70.05839109
"12","Linear","SAD-aided",15,20,46,8.211998943
"12","Linear","SAD-aided",16,50,9,57.84712957
"12","Linear","SAD-aided",17,25,50,19.98605386
"12","Linear","SAD-aided",18,30,51,21.5129421
"12","Linear","SAD-aided",19,50,35,48.4125778
"12","Linear","SAD-aided",20,45,60,49.67095426
"12","Linear","SAD-aided",21,48,303,50.03266092
"12","Linear","SAD-aided",22,13,70,10.24559966
"12","Linear","SAD-aided",23,8,75,4.138223769
"12","Linear","SAD-aided",24,46,316,49.05833397
"12","Linear","SAD-aided",25,60,313,66.15640197
"12","Linear","SAD-aided",26,18,85,18.61375399
"12","Linear","SAD-aided",27,98,192,95.30338916
"12","Linear","SAD-aided",28,8,95,2.574066669
"12","Linear","SAD-aided",29,12,103,16.69698532
"12","Linear","SAD-aided",30,20,110,30.5075162
"12","Linear","SAD-aided",31,70,153,77.4691826
"12","Linear","SAD-aided",33,35,156,20.12000915
"12","Linear","SAD-aided",34,10,158,4.85873659
"12","Linear","SAD-aided",35,45,166,50.86930753
"12","Linear","SAD-aided",36,20,168,11.81975862
"12","Linear","SAD-aided",37,28,171,26.49543506
"12","Linear","SAD-aided",39,15,187,13.14949391
"12","Linear","SAD-aided",40,58,190,57.03454048
"12","Linear","SAD-aided",41,46,229,43.01484344
"12","Linear","SAD-aided",42,40,220,35.22269604
"12","Linear","SAD-aided",43,30,221,25.49189954
"12","Linear","SAD-aided",44,20,223,32.025804
"12","Linear","SAD-aided",46,72,319,71.28903148
"12","Linear","SAD-aided",47,10,228,14.89705055
"12","Linear","SAD-aided",48,35,270,38.94135999
"12","Linear","SAD-aided",49,20,273,24.16437499
"12","Linear","Unaided after-training",1,30,5,33.37811929
"12","Linear","Unaided after-training",2,90,306,93.63085336
"12","Linear","Unaided after-training",3,15,50,19.98605386
"12","Linear","Unaided after-training",4,8,31,9.809084419
"12","Linear","Unaided after-training",5,25,303,50.03266092
"12","Linear","Unaided after-training",6,8,187,13.14949391
"12","Linear","Unaided after-training",7,10,221,25.49189954
"12","Linear","Unaided after-training",8,90,302,92.71633417
"12","Linear","Unaided after-training",9,50,9,57.84712957
"12","Linear","Unaided after-training",10,5,75,4.138223769
"12","Linear","Unaided after-training",11,15,156,20.12000915
"12","Linear","Unaided after-training",12,95,304,93.81180033
"12","Linear","Unaided after-training",13,85,4,88.67770757
"12","Linear","Unaided after-training",14,10,21,12.55329039
"12","Linear","Unaided after-training",15,10,228,14.89705055
"12","Linear","Unaided after-training",16,15,171,26.49543506
"12","Linear","Unaided after-training",17,10,46,8.211998943
"12","Linear","Unaided after-training",18,45,308,67.39944707
"12","Linear","Unaided after-training",19,15,11,37.94803072
"12","Linear","Unaided after-training",20,75,153,77.4691826
"12","Linear","Unaided after-training",22,10,223,32.025804
"12","Linear","Unaided after-training",23,5,95,2.574066669
"12","Linear","Unaided after-training",24,20,270,38.94135999
"12","Linear","Unaided after-training",25,15,51,21.5129421
"12","Linear","Unaided after-training",26,10,168,11.81975862
"12","Linear","Unaided after-training",27,60,310,70.05839109
"12","Linear","Unaided after-training",28,8,70,10.24559966
"12","Linear","Unaided after-training",29,15,110,30.5075162
"12","Linear","Unaided after-training",30,15,39,36.83114208
"12","Linear","Unaided after-training",31,10,103,16.69698532
"12","Linear","Unaided after-training",32,45,316,49.05833397
"12","Linear","Unaided after-training",33,55,313,66.15640197
"12","Linear","Unaided after-training",35,15,229,43.01484344
"12","Linear","Unaided after-training",36,45,35,48.4125778
"12","Linear","Unaided after-training",37,50,319,71.28903148
"12","Linear","Unaided after-training",39,15,273,24.16437499
"12","Linear","Unaided after-training",40,10,85,18.61375399
"12","Linear","Unaided after-training",41,5,158,4.85873659
"12","Linear","Unaided after-training",43,98,192,95.30338916
"12","Linear","Unaided after-training",44,25,166,50.86930753
"12","Linear","Unaided after-training",45,20,220,35.22269604
"12","Linear","Unaided after-training",46,30,190,57.03454048
"12","Linear","Unaided after-training",47,10,33,5.085407953
"12","Linear","Unaided after-training",48,50,60,49.67095426
"12","Linear","Unaided after-training",49,10,36,6.558377493
"12","Linear","Unaided after-training",50,94,305,93.93431574
"12","Linear","Unaided no-training",1,90,4,88.67770757
"12","Linear","Unaided no-training",2,15,11,37.94803072
"12","Linear","Unaided no-training",3,97,305,93.93431574
"12","Linear","Unaided no-training",4,98,302,92.71633417
"12","Linear","Unaided no-training",5,100,304,93.81180033
"12","Linear","Unaided no-training",6,30,5,33.37811929
"12","Linear","Unaided no-training",7,55,308,67.39944707
"12","Linear","Unaided no-training",8,5,21,12.55329039
"12","Linear","Unaided no-training",9,98,306,93.63085336
"12","Linear","Unaided no-training",10,5,36,6.558377493
"12","Linear","Unaided no-training",11,70,310,70.05839109
"12","Linear","Unaided no-training",12,15,31,9.809084419
"12","Linear","Unaided no-training",13,10,33,5.085407953
"12","Linear","Unaided no-training",14,15,46,8.211998943
"12","Linear","Unaided no-training",15,55,9,57.84712957
"12","Linear","Unaided no-training",16,20,51,21.5129421
"12","Linear","Unaided no-training",17,40,60,49.67095426
"12","Linear","Unaided no-training",18,35,303,50.03266092
"12","Linear","Unaided no-training",19,25,39,36.83114208
"12","Linear","Unaided no-training",20,15,50,19.98605386
"12","Linear","Unaided no-training",21,5,70,10.24559966
"12","Linear","Unaided no-training",22,50,35,48.4125778
"12","Linear","Unaided no-training",23,2,95,2.574066669
"12","Linear","Unaided no-training",24,100,192,95.30338916
"12","Linear","Unaided no-training",25,60,313,66.15640197
"12","Linear","Unaided no-training",26,48,316,49.05833397
"12","Linear","Unaided no-training",27,5,75,4.138223769
"12","Linear","Unaided no-training",28,15,85,18.61375399
"12","Linear","Unaided no-training",29,15,103,16.69698532
"12","Linear","Unaided no-training",31,15,110,30.5075162
"12","Linear","Unaided no-training",32,25,156,20.12000915
"12","Linear","Unaided no-training",33,10,168,11.81975862
"12","Linear","Unaided no-training",34,80,153,77.4691826
"12","Linear","Unaided no-training",35,5,158,4.85873659
"12","Linear","Unaided no-training",36,18,166,50.86930753
"12","Linear","Unaided no-training",38,35,190,57.03454048
"12","Linear","Unaided no-training",39,10,187,13.14949391
"12","Linear","Unaided no-training",40,35,220,35.22269604
"12","Linear","Unaided no-training",41,20,229,43.01484344
"12","Linear","Unaided no-training",42,15,223,32.025804
"12","Linear","Unaided no-training",45,20,171,26.49543506
"12","Linear","Unaided no-training",46,20,270,38.94135999
"12","Linear","Unaided no-training",47,60,319,71.28903148
"12","Linear","Unaided no-training",48,20,221,25.49189954
"12","Linear","Unaided no-training",49,15,273,24.16437499
"12","Linear","Unaided no-training",50,10,228,14.89705055
"13","Linear","SAD-aided",1,93.5,302,92.71633417
"13","Linear","SAD-aided",2,91,305,93.93431574
"13","Linear","SAD-aided",3,79.5,4,88.67770757
"13","Linear","SAD-aided",4,47,5,33.37811929
"13","Linear","SAD-aided",5,33,11,37.94803072
"13","Linear","SAD-aided",6,95,306,93.63085336
"13","Linear","SAD-aided",7,94,304,93.81180033
"13","Linear","SAD-aided",8,66.5,308,67.39944707
"13","Linear","SAD-aided",9,17.5,21,12.55329039
"13","Linear","SAD-aided",10,13,31,9.809084419
"13","Linear","SAD-aided",11,12.5,33,5.085407953
"13","Linear","SAD-aided",12,16,36,6.558377493
"13","Linear","SAD-aided",13,25.5,39,36.83114208
"13","Linear","SAD-aided",14,73.5,310,70.05839109
"13","Linear","SAD-aided",15,22.3,46,8.211998943
"13","Linear","SAD-aided",16,50.3,9,57.84712957
"13","Linear","SAD-aided",17,34.5,50,19.98605386
"13","Linear","SAD-aided",18,33.3,51,21.5129421
"13","Linear","SAD-aided",19,45.5,35,48.4125778
"13","Linear","SAD-aided",20,46.3,60,49.67095426
"13","Linear","SAD-aided",21,43.5,303,50.03266092
"13","Linear","SAD-aided",22,13,70,10.24559966
"13","Linear","SAD-aided",23,6.5,75,4.138223769
"13","Linear","SAD-aided",24,44.5,316,49.05833397
"13","Linear","SAD-aided",25,63.3,313,66.15640197
"13","Linear","SAD-aided",26,17,85,18.61375399
"13","Linear","SAD-aided",27,98.3,192,95.30338916
"13","Linear","SAD-aided",28,4.3,95,2.574066669
"13","Linear","SAD-aided",29,11,103,16.69698532
"13","Linear","SAD-aided",30,25.5,110,30.5075162
"13","Linear","SAD-aided",31,67,153,77.4691826
"13","Linear","SAD-aided",33,26.5,156,20.12000915
"13","Linear","SAD-aided",34,12.3,158,4.85873659
"13","Linear","SAD-aided",35,37.5,166,50.86930753
"13","Linear","SAD-aided",36,17,168,11.81975862
"13","Linear","SAD-aided",37,26,171,26.49543506
"13","Linear","SAD-aided",39,13,187,13.14949391
"13","Linear","SAD-aided",40,44.5,190,57.03454048
"13","Linear","SAD-aided",41,46.3,229,43.01484344
"13","Linear","SAD-aided",42,33.3,220,35.22269604
"13","Linear","SAD-aided",43,31.5,221,25.49189954
"13","Linear","SAD-aided",44,37.7,223,32.025804
"13","Linear","SAD-aided",46,67,319,71.28903148
"13","Linear","SAD-aided",47,15,228,14.89705055
"13","Linear","SAD-aided",48,37,270,38.94135999
"13","Linear","SAD-aided",49,22.3,273,24.16437499
"13","Linear","Unaided after-training",1,33,5,33.37811929
"13","Linear","Unaided after-training",2,93.5,306,93.63085336
"13","Linear","Unaided after-training",3,13.3,50,19.98605386
"13","Linear","Unaided after-training",4,8,31,9.809084419
"13","Linear","Unaided after-training",5,42.5,303,50.03266092
"13","Linear","Unaided after-training",6,11,187,13.14949391
"13","Linear","Unaided after-training",7,17.7,221,25.49189954
"13","Linear","Unaided after-training",8,90.3,302,92.71633417
